# file...... Voltage_675.csv;;;;;;
# date...... Fri Jun 12 18:57:12 2020;;;;;;
# user...... User;;;;;;
# host...... (null);;;;;;
# target.... node 51;;;;;;
# trigger... (none);;;;;;
# interval.. 30;;;;;;
# limit..... 5760;;;;;;
# timestamp;voltage_A.real;voltage_A.imag;voltage_B.real;voltage_B.imag;voltage_C.real;voltage_C.imag
2000-08-01 00:00:00 PDT;2436,94;-54,4474;-1266,17;-2099,73;-1192,18;2144,53
2000-08-01 00:00:30 PDT;2421,67;-54,2463;-1258,45;-2086,56;-1184,71;2131,21
2000-08-01 00:01:00 PDT;2421,83;-54,3527;-1250,53;-2073,56;-1177,05;2117,76
2000-08-01 00:01:30 PDT;2421,89;-54,1307;-1250,52;-2073,45;-1177,09;2117,85
2000-08-01 00:02:00 PDT;2421,91;-54,0355;-1250,5;-2073,42;-1177,12;2117,88
2000-08-01 00:02:30 PDT;2421,94;-54,0848;-1250,44;-2073,53;-1177,1;2117,83
2000-08-01 00:03:00 PDT;2421,93;-54,012;-1250,46;-2073,49;-1177,18;2117,85
2000-08-01 00:03:30 PDT;2421,98;-53,997;-1250,4;-2073,55;-1177,15;2117,84
2000-08-01 00:04:00 PDT;2422,06;-53,9796;-1250,28;-2073,67;-1177,21;2117,81
2000-08-01 00:04:30 PDT;2422,16;-53,7768;-1250,25;-2073,57;-1177,21;2117,88
2000-08-01 00:05:00 PDT;2404,29;-38,3631;-1206,2;-2054,28;-1170,42;2062,45
2000-08-01 00:05:30 PDT;2404,27;-38,3269;-1206,22;-2054,28;-1178,04;2075,46
2000-08-01 00:06:00 PDT;2404,38;-38,1701;-1206,14;-2054,27;-1178;2075,5
2000-08-01 00:06:30 PDT;2404,42;-38,1121;-1206,1;-2054,28;-1178;2075,52
2000-08-01 00:07:00 PDT;2404,49;-38,1455;-1205,99;-2054,46;-1177,98;2075,46
2000-08-01 00:07:30 PDT;2404,52;-38,1115;-1205,96;-2054,5;-1177,98;2075,45
2000-08-01 00:08:00 PDT;2404,53;-38,1328;-1205,89;-2054,59;-1178,04;2075,41
2000-08-01 00:08:30 PDT;2404,6;-38,1099;-1205,81;-2054,64;-1178;2075,4
2000-08-01 00:09:00 PDT;2404,6;-38,1086;-1205,8;-2054,7;-1178,07;2075,39
2000-08-01 00:09:30 PDT;2404,57;-38,0762;-1205,83;-2054,69;-1178,16;2075,39
2000-08-01 00:10:00 PDT;2406,22;-29,7819;-1203,94;-2046,43;-1176,7;2099,91
2000-08-01 00:10:30 PDT;2406,23;-29,7485;-1203,93;-2046,46;-1176,76;2099,91
2000-08-01 00:11:00 PDT;2406,3;-29,8009;-1203,81;-2046,61;-1176,72;2099,85
2000-08-01 00:11:30 PDT;2406,31;-29,7663;-1203,78;-2046,65;-1176,79;2099,84
2000-08-01 00:12:00 PDT;2406,35;-29,7377;-1203,74;-2046,69;-1176,77;2099,84
2000-08-01 00:12:30 PDT;2406,41;-29,8363;-1203,59;-2046,91;-1176,74;2099,75
2000-08-01 00:13:00 PDT;2406,4;-29,7512;-1203,61;-2046,87;-1176,81;2099,78
2000-08-01 00:13:30 PDT;2406,4;-29,777;-1203,56;-2046,98;-1176,91;2099,72
2000-08-01 00:14:00 PDT;2406,43;-29,8188;-1203,47;-2047,17;-1176,98;2099,67
2000-08-01 00:14:30 PDT;2406,49;-29,7233;-1203,45;-2047,13;-1176,95;2099,7
2000-08-01 00:15:00 PDT;2397,3;-33,7493;-1225,15;-2057,9;-1185,26;2097,22
2000-08-01 00:15:30 PDT;2397,33;-33,7071;-1225,12;-2057,94;-1185,28;2097,22
2000-08-01 00:16:00 PDT;2397,14;-33,7582;-1225,26;-2057,87;-1185,43;2097,21
2000-08-01 00:16:30 PDT;2397,02;-33,8539;-1225,25;-2058,02;-1185,51;2097,15
2000-08-01 00:17:00 PDT;2397,01;-33,8461;-1225,26;-2058,03;-1185,56;2097,14
2000-08-01 00:17:30 PDT;2397,05;-33,7952;-1225,22;-2058,05;-1185,54;2097,15
2000-08-01 00:18:00 PDT;2397,19;-33,7103;-1225,13;-2058,05;-1185,49;2097,17
2000-08-01 00:18:30 PDT;2397,41;-33,4794;-1225,04;-2057,96;-1185,4;2097,24
2000-08-01 00:19:00 PDT;2397,42;-33,5093;-1225,02;-2058,02;-1185,42;2097,22
2000-08-01 00:19:30 PDT;2397,48;-33,4933;-1224,93;-2058,17;-1185,44;2097,17
2000-08-01 00:20:00 PDT;2397,47;-33,4914;-1224,94;-2058,19;-1185,5;2097,16
2000-08-01 00:20:30 PDT;2397,49;-33,4303;-1224,92;-2058,24;-1185,64;2097,12
2000-08-01 00:21:00 PDT;2397,37;-33,5393;-1224,94;-2058,31;-1185,65;2097,08
2000-08-01 00:21:30 PDT;2397,46;-33,5388;-1224,83;-2058,43;-1185,56;2097,03
2000-08-01 00:22:00 PDT;2397,45;-33,6202;-1224,81;-2058,35;-1185,3;2096,97
2000-08-01 00:22:30 PDT;2397,03;-34,1272;-1224,93;-2058,62;-1185,24;2096,7
2000-08-01 00:23:00 PDT;2397,16;-34,0588;-1224,85;-2058,53;-1185,12;2096,68
2000-08-01 00:23:30 PDT;2396,35;-34,4291;-1225,35;-2058,16;-1185,53;2096,7
2000-08-01 00:24:00 PDT;2395,99;-34,8104;-1225,54;-2058,11;-1185,56;2096,56
2000-08-01 00:24:30 PDT;2396,1;-34,6397;-1225,53;-2057,95;-1185,57;2096,67
2000-08-01 00:25:00 PDT;2396,15;-34,4313;-1225,54;-2057,61;-1185,47;2096,84
2000-08-01 00:25:30 PDT;2396,34;-34,573;-1225,27;-2058,13;-1185,39;2096,69
2000-08-01 00:26:00 PDT;2396,52;-34,0274;-1225,3;-2057,7;-1185,68;2097
2000-08-01 00:26:30 PDT;2396,31;-34,1589;-1225,42;-2057,79;-1185,97;2096,95
2000-08-01 00:27:00 PDT;2396,6;-33,8792;-1225,26;-2057,87;-1185,99;2097
2000-08-01 00:27:30 PDT;2397,24;-33,249;-1224,95;-2057,62;-1185,61;2097,18
2000-08-01 00:28:00 PDT;2397,45;-33,1426;-1224,76;-2057,99;-1185,73;2097,12
2000-08-01 00:28:30 PDT;2397,87;-32,639;-1224,57;-2057,79;-1185,61;2097,3
2000-08-01 00:29:00 PDT;2397,94;-32,5694;-1224,5;-2057,97;-1185,72;2097,28
2000-08-01 00:29:30 PDT;2397,85;-32,733;-1224,5;-2058,36;-1185,94;2097,15
2000-08-01 00:30:00 PDT;2397,85;-32,5905;-1224,53;-2058,28;-1186,08;2097,25
2000-08-01 00:30:30 PDT;2397,86;-32,6704;-1224,47;-2058,51;-1186,12;2097,17
2000-08-01 00:31:00 PDT;2398;-32,5822;-1224,36;-2058,52;-1185,95;2097,15
2000-08-01 00:31:30 PDT;2398,17;-32,3218;-1224,26;-2058,53;-1186,08;2097,25
2000-08-01 00:32:00 PDT;2397,9;-32,4873;-1224,38;-2058,6;-1186,22;2097,2
2000-08-01 00:32:30 PDT;2397,92;-32,5632;-1224,29;-2058,83;-1186,34;2097,12
2000-08-01 00:33:00 PDT;2397,9;-32,526;-1224,29;-2058,86;-1186,47;2097,16
2000-08-01 00:33:30 PDT;2397,9;-32,596;-1224,26;-2059,05;-1186,54;2097,09
2000-08-01 00:34:00 PDT;2398,26;-32,1973;-1224,11;-2058,88;-1186,4;2097,22
2000-08-01 00:34:30 PDT;2398,31;-32,1253;-1224,08;-2058,87;-1186,41;2097,23
2000-08-01 00:35:00 PDT;2398,36;-32,0096;-1224,05;-2058,85;-1186,45;2097,27
2000-08-01 00:35:30 PDT;2398,24;-32,1178;-1224,1;-2058,9;-1186,5;2097,24
2000-08-01 00:36:00 PDT;2398,27;-32,1184;-1224,05;-2058,96;-1186,48;2097,22
2000-08-01 00:36:30 PDT;2398,26;-32,0626;-1224,05;-2058,95;-1186,58;2097,23
2000-08-01 00:37:00 PDT;2398,3;-31,9461;-1224,06;-2058,8;-1186,51;2097,29
2000-08-01 00:37:30 PDT;2398,36;-31,8618;-1224,01;-2058,79;-1186,48;2097,32
2000-08-01 00:38:00 PDT;2398,54;-31,7582;-1223,87;-2058,77;-1186,13;2097,26
2000-08-01 00:38:30 PDT;2398,46;-31,8638;-1223,88;-2058,87;-1186,16;2097,2
2000-08-01 00:39:00 PDT;2398,41;-31,7938;-1223,91;-2058,76;-1186,27;2097,25
2000-08-01 00:39:30 PDT;2398,52;-31,8129;-1223,83;-2058,81;-1186,09;2097,18
2000-08-01 00:40:00 PDT;2398,55;-31,791;-1223,77;-2058,8;-1186,12;2097,22
2000-08-01 00:40:30 PDT;2398,67;-31,577;-1223,71;-2058,55;-1186,06;2097,34
2000-08-01 00:41:00 PDT;2398,51;-31,5663;-1223,83;-2058,54;-1186,25;2097,36
2000-08-01 00:41:30 PDT;2398,53;-31,1838;-1223,94;-2057,83;-1186,32;2097,66
2000-08-01 00:42:00 PDT;2398,43;-31,2065;-1223,99;-2057,84;-1186,49;2097,69
2000-08-01 00:42:30 PDT;2398,3;-31,5219;-1224,02;-2058,25;-1186,6;2097,51
2000-08-01 00:43:00 PDT;2398,53;-31,3802;-1223,85;-2058,25;-1186,51;2097,53
2000-08-01 00:43:30 PDT;2398,53;-31,5736;-1223,77;-2058,9;-1186,66;2097,32
2000-08-01 00:44:00 PDT;2398,54;-31,6098;-1223,75;-2059,08;-1186,73;2097,27
2000-08-01 00:44:30 PDT;2398,55;-31,4536;-1223,75;-2058,87;-1186,71;2097,37
2000-08-01 00:45:00 PDT;2398,45;-31,4062;-1223,88;-2058,66;-1186,78;2097,43
2000-08-01 00:45:30 PDT;2398,48;-31,4988;-1223,8;-2058,8;-1186,67;2097,36
2000-08-01 00:46:00 PDT;2398,26;-31,8215;-1223,8;-2059,07;-1186,61;2097,18
2000-08-01 00:46:30 PDT;2398,25;-31,9035;-1223,77;-2059,06;-1186,47;2097,12
2000-08-01 00:47:00 PDT;2398,21;-32,0935;-1223,74;-2059,34;-1186,49;2096,99
2000-08-01 00:47:30 PDT;2398,08;-32,207;-1223,78;-2059,4;-1186,54;2096,96
2000-08-01 00:48:00 PDT;2398,26;-31,9546;-1223,73;-2059,19;-1186,55;2097,1
2000-08-01 00:48:30 PDT;2398,12;-32,2634;-1223,73;-2059,44;-1186,47;2096,91
2000-08-01 00:49:00 PDT;2397,88;-32,6612;-1223,73;-2059,7;-1186,26;2096,68
2000-08-01 00:49:30 PDT;2398,11;-32,4161;-1223,62;-2059,5;-1186,1;2096,77
2000-08-01 00:50:00 PDT;2397,89;-32,5508;-1223,73;-2059,55;-1186,32;2096,76
2000-08-01 00:50:30 PDT;2398,24;-31,8673;-1223,67;-2058,81;-1186,23;2097,16
2000-08-01 00:51:00 PDT;2398,35;-31,6376;-1223,64;-2058,58;-1186,19;2097,29
2000-08-01 00:51:30 PDT;2398,26;-31,707;-1223,67;-2058,7;-1186,39;2097,25
2000-08-01 00:52:00 PDT;2398,26;-31,926;-1223,59;-2058,89;-1185,96;2097,01
2000-08-01 00:52:30 PDT;2397,98;-31,89;-1223,83;-2058,88;-1186,61;2097,08
2000-08-01 00:53:00 PDT;2398,54;-31,3714;-1223,6;-2058,67;-1186,46;2097,25
2000-08-01 00:53:30 PDT;2398,56;-31,3876;-1223,55;-2058,73;-1186,46;2097,22
2000-08-01 00:54:00 PDT;2398,54;-31,5053;-1223,56;-2058,79;-1186,44;2097,19
2000-08-01 00:54:30 PDT;2398,68;-31,5187;-1223,47;-2058,8;-1186,17;2097,1
2000-08-01 00:55:00 PDT;2398,69;-31,2169;-1223,54;-2058,25;-1186,19;2097,31
2000-08-01 00:55:30 PDT;2398,8;-31,1448;-1223,46;-2058,24;-1186,09;2097,33
2000-08-01 00:56:00 PDT;2398,85;-30,7052;-1223,53;-2057,95;-1186,46;2097,59
2000-08-01 00:56:30 PDT;2398,25;-31,0089;-1223,9;-2057,99;-1186,98;2097,6
2000-08-01 00:57:00 PDT;2398,29;-31,104;-1223,85;-2058,28;-1186,89;2097,5
2000-08-01 00:57:30 PDT;2398,37;-31,2026;-1223,72;-2058,53;-1186,8;2097,36
2000-08-01 00:58:00 PDT;2398,61;-31,1731;-1223,49;-2058,92;-1186,69;2097,27
2000-08-01 00:58:30 PDT;2399,23;-30,6345;-1223,19;-2058,71;-1186,32;2097,41
2000-08-01 00:59:00 PDT;2398,96;-30,705;-1223,37;-2058,69;-1186,63;2097,43
2000-08-01 00:59:30 PDT;2398,66;-31,2542;-1223,39;-2059,3;-1186,66;2097,11
2000-08-01 01:00:00 PDT;2398,74;-31,1541;-1223,23;-2059,56;-1186,96;2097,1
2000-08-01 01:00:30 PDT;2385,91;-41,7844;-1241,86;-2035,34;-1173,94;2102,98
2000-08-01 01:01:00 PDT;2386,03;-41,7283;-1241,78;-2035,22;-1173,69;2102,97
2000-08-01 01:01:30 PDT;2386,25;-41,3451;-1241,72;-2034,82;-1173,62;2103,17
2000-08-01 01:02:00 PDT;2386,44;-41,1146;-1241,62;-2034,8;-1173,56;2103,23
2000-08-01 01:02:30 PDT;2386,45;-41,4062;-1241,52;-2035,29;-1173,42;2102,99
2000-08-01 01:03:00 PDT;2386,59;-41,4164;-1241,41;-2035,51;-1173,39;2102,94
2000-08-01 01:03:30 PDT;2386,49;-41,5755;-1241,42;-2035,85;-1173,53;2102,83
2000-08-01 01:04:00 PDT;2386,52;-41,5526;-1241,38;-2035,85;-1173,51;2102,82
2000-08-01 01:04:30 PDT;2385,24;-44,4216;-1242,02;-2037,24;-1174,25;2101,69
2000-08-01 01:05:00 PDT;2385,35;-44,4111;-1241,92;-2037,32;-1174,1;2101,61
2000-08-01 01:05:30 PDT;2385,35;-45,7392;-1240,87;-2040,97;-1175,92;2100,39
2000-08-01 01:06:00 PDT;2385,1;-46,0817;-1240,62;-2041,96;-1177,81;2100,11
2000-08-01 01:06:30 PDT;2386,04;-48,0967;-1238,18;-2046,77;-1177,29;2098,35
2000-08-01 01:07:00 PDT;2386,92;-50,3264;-1235,35;-2051,86;-1178;2096,27
2000-08-01 01:07:30 PDT;2387,41;-49,9075;-1234,73;-2053,32;-1179,07;2095,66
2000-08-01 01:08:00 PDT;2387,76;-46,0747;-1234,91;-2050,84;-1181,95;2097,16
2000-08-01 01:08:30 PDT;2388,75;-44,341;-1234,43;-2050,42;-1182,8;2097,38
2000-08-01 01:09:00 PDT;2388,46;-43,0372;-1234,91;-2049,48;-1184,3;2097,75
2000-08-01 01:09:30 PDT;2388,08;-42,8907;-1235,36;-2049,52;-1185,82;2097,53
2000-08-01 01:10:00 PDT;2390,14;-38,4066;-1234,74;-2047,93;-1186,35;2098,74
2000-08-01 01:10:30 PDT;2391,19;-37,5181;-1233,53;-2048,82;-1185,65;2098,75
2000-08-01 01:11:00 PDT;2393,1;-34,482;-1231,83;-2049,08;-1184,54;2099,55
2000-08-01 01:11:30 PDT;2393,75;-32,2703;-1231,15;-2049,35;-1186;2100,2
2000-08-01 01:12:00 PDT;2394,54;-31,53;-1229,95;-2049,91;-1185,7;2100,32
2000-08-01 01:12:30 PDT;2393,29;-32,339;-1230,75;-2050,56;-1187,61;2099,72
2000-08-01 01:13:00 PDT;2395,03;-33,1021;-1228,1;-2052,77;-1185,48;2099,12
2000-08-01 01:13:30 PDT;2395,94;-32,5673;-1226,86;-2054,1;-1185,14;2098,93
2000-08-01 01:14:00 PDT;2397,49;-35,2556;-1223,28;-2060,87;-1184,23;2096,43
2000-08-01 01:14:30 PDT;2397,61;-35,0939;-1223,28;-2060,85;-1184,36;2096,51
2000-08-01 01:15:00 PDT;2398,11;-33,5474;-1223,1;-2059,7;-1183,99;2097,2
2000-08-01 01:15:30 PDT;2398,43;-33,0584;-1223,04;-2059,4;-1184,03;2097,44
2000-08-01 01:16:00 PDT;2399,74;-32,1485;-1221,61;-2059,99;-1183,16;2097,46
2000-08-01 01:16:30 PDT;2401,06;-30,1516;-1221,02;-2059,26;-1182,61;2098,07
2000-08-01 01:17:00 PDT;2400,92;-29,0995;-1221,92;-2057,2;-1182,57;2098,78
2000-08-01 01:17:30 PDT;2400,3;-29,2135;-1222,49;-2057,38;-1184,24;2098,43
2000-08-01 01:18:00 PDT;2400,2;-29,4598;-1222,46;-2057,6;-1184,13;2098,27
2000-08-01 01:18:30 PDT;2400,29;-29,3459;-1222,43;-2057,62;-1184,28;2098,32
2000-08-01 01:19:00 PDT;2400,2;-29,5913;-1222,41;-2058,09;-1184,54;2098,23
2000-08-01 01:19:30 PDT;2400,39;-29,569;-1222,24;-2058,22;-1184,22;2098,11
2000-08-01 01:20:00 PDT;2400,3;-29,5128;-1222,37;-2058,01;-1184,41;2098,21
2000-08-01 01:20:30 PDT;2400,33;-29,1847;-1222,46;-2057,5;-1184,46;2098,41
2000-08-01 01:21:00 PDT;2399,81;-29,1302;-1222,96;-2057,44;-1185,85;2098,18
2000-08-01 01:21:30 PDT;2399,2;-29,1583;-1223,52;-2057,26;-1187,23;2098,02
2000-08-01 01:22:00 PDT;2399,06;-29,0433;-1223,65;-2056,91;-1187,37;2098,18
2000-08-01 01:22:30 PDT;2399,24;-29,1445;-1223,46;-2057,37;-1187,31;2098,04
2000-08-01 01:23:00 PDT;2399,08;-28,957;-1223,67;-2057,05;-1187,67;2098,24
2000-08-01 01:23:30 PDT;2398,86;-29,3213;-1223,69;-2057,47;-1187,66;2098,05
2000-08-01 01:24:00 PDT;2398,88;-29,2903;-1223,68;-2057,57;-1187,73;2098,04
2000-08-01 01:24:30 PDT;2398,75;-29,4607;-1223,72;-2057,71;-1187,69;2097,96
2000-08-01 01:25:00 PDT;2398,51;-29,9663;-1223,72;-2058,19;-1187,65;2097,67
2000-08-01 01:25:30 PDT;2398,56;-29,7439;-1223,78;-2057,99;-1187,95;2097,82
2000-08-01 01:26:00 PDT;2398,71;-29,5658;-1223,7;-2057,86;-1187,77;2097,86
2000-08-01 01:26:30 PDT;2399,26;-30,3332;-1222,62;-2059,91;-1187,42;2097,1
2000-08-01 01:27:00 PDT;2399,24;-30,2517;-1222,65;-2059,82;-1187,57;2097,18
2000-08-01 01:27:30 PDT;2397,85;-32,198;-1223,25;-2060,61;-1188,2;2096,57
2000-08-01 01:28:00 PDT;2397,89;-32,1179;-1223,23;-2060,55;-1188,32;2096,64
2000-08-01 01:28:30 PDT;2397,99;-32,1774;-1223,07;-2060,59;-1187,84;2096,46
2000-08-01 01:29:00 PDT;2398,2;-32,1049;-1222,91;-2060,73;-1187,77;2096,43
2000-08-01 01:29:30 PDT;2398,11;-32,3109;-1222,91;-2060,9;-1187,74;2096,29
2000-08-01 01:30:00 PDT;2398,19;-32,1519;-1222,88;-2060,81;-1187,71;2096,38
2000-08-01 01:30:30 PDT;2398,21;-32,0592;-1222,92;-2060,69;-1187,81;2096,5
2000-08-01 01:31:00 PDT;2398,23;-31,9387;-1222,94;-2060,41;-1187,68;2096,56
2000-08-01 01:31:30 PDT;2398,19;-31,9561;-1222,96;-2060,09;-1187,37;2096,57
2000-08-01 01:32:00 PDT;2398,19;-32,108;-1222,91;-2060,17;-1187,15;2096,45
2000-08-01 01:32:30 PDT;2398,25;-32,0269;-1222,88;-2060,15;-1187,31;2096,49
2000-08-01 01:33:00 PDT;2397,8;-32,3661;-1223,08;-2060,44;-1187,67;2096,41
2000-08-01 01:33:30 PDT;2397,57;-31,3738;-1223,96;-2058,59;-1188,02;2097,18
2000-08-01 01:34:00 PDT;2397;-30,8567;-1225,02;-2057,4;-1188,4;2097,64
2000-08-01 01:34:30 PDT;2396,61;-30,9274;-1225,33;-2056,79;-1188,67;2097,79
2000-08-01 01:35:00 PDT;2396,52;-31,0161;-1225,33;-2057,02;-1188,8;2097,75
2000-08-01 01:35:30 PDT;2397,7;-29,1333;-1224,86;-2056,45;-1188,67;2098,39
2000-08-01 01:36:00 PDT;2398,08;-28,876;-1224,68;-2056,34;-1188,27;2098,46
2000-08-01 01:36:30 PDT;2398,28;-28,9774;-1224,5;-2056,84;-1188,3;2098,27
2000-08-01 01:37:00 PDT;2397,92;-30,3234;-1224,66;-2057,48;-1188,47;2097,67
2000-08-01 01:37:30 PDT;2396,82;-32,0269;-1225,12;-2058,12;-1188,73;2097,12
2000-08-01 01:38:00 PDT;2396,74;-32,0795;-1225,13;-2058,36;-1188,92;2097,1
2000-08-01 01:38:30 PDT;2396,73;-31,9356;-1225,17;-2058,14;-1188,83;2097,2
2000-08-01 01:39:00 PDT;2396,75;-31,9276;-1225,13;-2058,24;-1188,77;2097,18
2000-08-01 01:39:30 PDT;2395,99;-33,4467;-1225,3;-2059,27;-1189,03;2096,49
2000-08-01 01:40:00 PDT;2395,91;-33,3769;-1225,34;-2059,32;-1189,22;2096,53
2000-08-01 01:40:30 PDT;2396,08;-33,2237;-1225,26;-2059,27;-1189,15;2096,58
2000-08-01 01:41:00 PDT;2397,08;-34,4514;-1223,22;-2062,44;-1188,58;2095,39
2000-08-01 01:41:30 PDT;2396,91;-34,6092;-1223,29;-2062,52;-1188,71;2095,37
2000-08-01 01:42:00 PDT;2397,02;-34,538;-1223,24;-2062,58;-1188,81;2095,39
2000-08-01 01:42:30 PDT;2397,08;-34,7017;-1223,11;-2062,87;-1188,53;2095,2
2000-08-01 01:43:00 PDT;2398,24;-32,9689;-1222,64;-2062,04;-1188,08;2095,78
2000-08-01 01:43:30 PDT;2397,89;-31,98;-1223,69;-2059,65;-1188,24;2096,58
2000-08-01 01:44:00 PDT;2397,76;-31,9348;-1223,8;-2059,61;-1188,45;2096,65
2000-08-01 01:44:30 PDT;2397,86;-31,8582;-1223,76;-2059,49;-1188,23;2096,65
2000-08-01 01:45:00 PDT;2398,2;-30,5254;-1223,65;-2058,7;-1188,05;2097,25
2000-08-01 01:45:30 PDT;2399,48;-28,4991;-1223,15;-2057,83;-1187,8;2098,02
2000-08-01 01:46:00 PDT;2399,29;-28,7658;-1223,17;-2058;-1187,86;2097,91
2000-08-01 01:46:30 PDT;2399,14;-28,9591;-1223,18;-2058,05;-1187,9;2097,85
2000-08-01 01:47:00 PDT;2399,3;-28,9609;-1223,06;-2058,12;-1187,7;2097,8
2000-08-01 01:47:30 PDT;2399,21;-29,1264;-1223,09;-2058,17;-1187,63;2097,74
2000-08-01 01:48:00 PDT;2399,47;-29,0129;-1222,92;-2058,41;-1187,59;2097,74
2000-08-01 01:48:30 PDT;2399,5;-28,8705;-1222,97;-2058,26;-1187,65;2097,82
2000-08-01 01:49:00 PDT;2399,46;-29,0171;-1222,95;-2058,55;-1187,77;2097,71
2000-08-01 01:49:30 PDT;2399,23;-29,4968;-1222,94;-2059,09;-1187,76;2097,44
2000-08-01 01:50:00 PDT;2399,19;-29,3644;-1223,05;-2058,83;-1187,75;2097,51
2000-08-01 01:50:30 PDT;2399,49;-30,3393;-1222,08;-2061,09;-1187,57;2096,66
2000-08-01 01:51:00 PDT;2399,59;-30,0134;-1222,08;-2060,55;-1187,47;2096,9
2000-08-01 01:51:30 PDT;2399,83;-29,8541;-1221,95;-2060,63;-1187,53;2096,92
2000-08-01 01:52:00 PDT;2399,66;-29,9385;-1222,02;-2060,74;-1187,84;2096,96
2000-08-01 01:52:30 PDT;2399,88;-29,5498;-1221,94;-2060,33;-1187,82;2097,19
2000-08-01 01:53:00 PDT;2399,19;-31,309;-1222,2;-2061,32;-1188,05;2096,44
2000-08-01 01:53:30 PDT;2399;-31,2986;-1222,31;-2061,06;-1188,11;2096,52
2000-08-01 01:54:00 PDT;2399,14;-31,2664;-1222,24;-2061,09;-1188,03;2096,47
2000-08-01 01:54:30 PDT;2398,86;-31,56;-1222,39;-2061,28;-1188,34;2096,35
2000-08-01 01:55:00 PDT;2398,28;-31,029;-1223,48;-2060,08;-1188,76;2096,83
2000-08-01 01:55:30 PDT;2398,27;-31,0974;-1223,48;-2060,21;-1188,71;2096,71
2000-08-01 01:56:00 PDT;2398,39;-31,0982;-1223,36;-2060,37;-1188,54;2096,63
2000-08-01 01:56:30 PDT;2398,51;-30,9511;-1223,3;-2060,2;-1188,3;2096,7
2000-08-01 01:57:00 PDT;2399,38;-29,0647;-1222,91;-2059,19;-1187,84;2097,45
2000-08-01 01:57:30 PDT;2399,47;-28,8754;-1222,93;-2059;-1187,85;2097,54
2000-08-01 01:58:00 PDT;2399,62;-28,4119;-1222,94;-2058,55;-1187,96;2097,86
2000-08-01 01:58:30 PDT;2399,54;-28,9062;-1222,86;-2059,37;-1188,01;2097,52
2000-08-01 01:59:00 PDT;2400,19;-29,1635;-1221,75;-2060,27;-1187,56;2097,26
2000-08-01 01:59:30 PDT;2400,32;-28,9895;-1221,67;-2060,29;-1187,81;2097,38
2000-08-01 02:00:00 PDT;2400,23;-29,0246;-1221,69;-2060,41;-1188,01;2097,35
2000-08-01 02:00:30 PDT;2400,55;-28,6683;-1221,54;-2060,18;-1187,8;2097,42
2000-08-01 02:01:00 PDT;2400,63;-28,6971;-1221,49;-2060,19;-1187,74;2097,34
2000-08-01 02:01:30 PDT;2399,75;-30,667;-1221,82;-2061,27;-1188,03;2096,51
2000-08-01 02:02:00 PDT;2399,68;-30,649;-1221,96;-2061,08;-1187,96;2096,52
2000-08-01 02:02:30 PDT;2399,5;-30,7957;-1222,06;-2061,14;-1188,18;2096,53
2000-08-01 02:03:00 PDT;2399,49;-30,5685;-1222,16;-2060,87;-1188,33;2096,73
2000-08-01 02:03:30 PDT;2399,76;-30,0072;-1222,18;-2060,29;-1188,33;2097,02
2000-08-01 02:04:00 PDT;2399,71;-30,1696;-1222,08;-2060,44;-1188,34;2096,94
2000-08-01 02:04:30 PDT;2399,56;-30,4155;-1222,11;-2060,69;-1188,33;2096,78
2000-08-01 02:05:00 PDT;2399,38;-30,4236;-1222,2;-2060,64;-1188,56;2096,81
2000-08-01 02:05:30 PDT;2399,26;-30,4863;-1222,29;-2060,68;-1188,71;2096,83
2000-08-01 02:06:00 PDT;2399,24;-30,6813;-1222,26;-2061,05;-1188,72;2096,68
2000-08-01 02:06:30 PDT;2399,22;-30,4622;-1222,31;-2060,72;-1188,76;2096,87
2000-08-01 02:07:00 PDT;2399,62;-30,2818;-1222,06;-2060,79;-1188,37;2096,84
2000-08-01 02:07:30 PDT;2399,57;-30,1931;-1222,13;-2060,38;-1188,25;2096,92
2000-08-01 02:08:00 PDT;2399,31;-30,4163;-1222,26;-2060,38;-1188,21;2096,83
2000-08-01 02:08:30 PDT;2398,99;-30,2247;-1222,89;-2059,34;-1188,13;2097,04
2000-08-01 02:09:00 PDT;2399,36;-30,2271;-1222,64;-2059,61;-1187,69;2096,88
2000-08-01 02:09:30 PDT;2399,47;-29,3128;-1222,5;-2059,38;-1187,62;2097,23
2000-08-01 02:10:00 PDT;2399,8;-28,9254;-1222,4;-2059,21;-1187,55;2097,38
2000-08-01 02:10:30 PDT;2399,95;-28,5163;-1222,39;-2058,82;-1187,62;2097,65
2000-08-01 02:11:00 PDT;2400,17;-28,6024;-1222,15;-2059,16;-1187,33;2097,53
2000-08-01 02:11:30 PDT;2400,35;-28,4247;-1222,08;-2059,1;-1187,33;2097,58
2000-08-01 02:12:00 PDT;2399,82;-28,8623;-1222,33;-2059,33;-1187,73;2097,44
2000-08-01 02:12:30 PDT;2399,35;-29,1756;-1222,57;-2059,5;-1188,28;2097,42
2000-08-01 02:13:00 PDT;2399,42;-29,0884;-1222,54;-2059,41;-1188,21;2097,49
2000-08-01 02:13:30 PDT;2397,86;-30,3296;-1223,32;-2059,65;-1188,67;2097,13
2000-08-01 02:14:00 PDT;2397,75;-30,1387;-1223,45;-2059,35;-1189;2097,3
2000-08-01 02:14:30 PDT;2397,91;-29,5885;-1223,69;-2058,63;-1188,77;2097,58
2000-08-01 02:15:00 PDT;2398,07;-30,505;-1222,97;-2060,38;-1188,74;2096,86
2000-08-01 02:15:30 PDT;2397,79;-30,8652;-1223,03;-2060,68;-1189,03;2096,73
