# file...... Voltage_671.csv;;;;;;
# date...... Fri Jun 12 18:57:12 2020;;;;;;
# user...... User;;;;;;
# host...... (null);;;;;;
# target.... node 50;;;;;;
# trigger... (none);;;;;;
# interval.. 30;;;;;;
# limit..... 5760;;;;;;
# timestamp;voltage_A.real;voltage_A.imag;voltage_B.real;voltage_B.imag;voltage_C.real;voltage_C.imag
2000-08-01 00:21:30 PDT;2396,99;-26,6393;-1218,52;-2065,28;-1191,58;2090,54
2000-08-01 00:22:00 PDT;2396,98;-26,7152;-1218,51;-2065,21;-1191,35;2090,51
2000-08-01 00:22:30 PDT;2396,74;-27,1455;-1218,58;-2065,43;-1191,3;2090,31
2000-08-01 00:23:00 PDT;2396,79;-27,0988;-1218,53;-2065,38;-1191,2;2090,3
2000-08-01 00:23:30 PDT;2396,17;-27,4744;-1219,01;-2065,2;-1191,59;2090,25
2000-08-01 00:24:00 PDT;2395,78;-27,8705;-1219,25;-2065,24;-1191,68;2090,12
2000-08-01 00:24:30 PDT;2395,84;-27,7236;-1219,26;-2065,07;-1191,66;2090,2
2000-08-01 00:25:00 PDT;2395,88;-27,5487;-1219,28;-2064,81;-1191,55;2090,3
2000-08-01 00:25:30 PDT;2396,1;-27,6858;-1218,97;-2065,24;-1191,37;2090,12
2000-08-01 00:26:00 PDT;2396,21;-27,1868;-1219,03;-2064,88;-1191,63;2090,37
2000-08-01 00:26:30 PDT;2396;-27,3195;-1219,15;-2064,98;-1191,92;2090,32
2000-08-01 00:27:00 PDT;2396,22;-27,0584;-1219;-2065;-1191,94;2090,39
2000-08-01 00:27:30 PDT;2396,7;-26,4511;-1218,75;-2064,71;-1191,65;2090,63
2000-08-01 00:28:00 PDT;2396,89;-26,309;-1218,54;-2064,92;-1191,74;2090,62
2000-08-01 00:28:30 PDT;2397,23;-25,8281;-1218,37;-2064,71;-1191,63;2090,8
2000-08-01 00:29:00 PDT;2397,31;-25,7375;-1218,29;-2064,79;-1191,71;2090,81
2000-08-01 00:29:30 PDT;2397,25;-25,8654;-1218,24;-2065,05;-1191,89;2090,72
2000-08-01 00:30:00 PDT;2397,25;-25,7414;-1218,26;-2064,99;-1192;2090,77
2000-08-01 00:30:30 PDT;2397,27;-25,8041;-1218,19;-2065,14;-1192,02;2090,71
2000-08-01 00:31:00 PDT;2397,41;-25,697;-1218,08;-2065,13;-1191,88;2090,73
2000-08-01 00:31:30 PDT;2397,52;-25,4885;-1217,98;-2065,15;-1191,96;2090,78
2000-08-01 00:32:00 PDT;2397,37;-25,6386;-1218,06;-2065,22;-1192,06;2090,71
2000-08-01 00:32:30 PDT;2397,4;-25,7278;-1217,96;-2065,47;-1192,14;2090,6
2000-08-01 00:33:00 PDT;2397,39;-25,7014;-1217,95;-2065,49;-1192,23;2090,61
2000-08-01 00:33:30 PDT;2397,4;-25,7542;-1217,91;-2065,62;-1192,28;2090,55
2000-08-01 00:34:00 PDT;2397,62;-25,3893;-1217,81;-2065,44;-1192,18;2090,7
2000-08-01 00:34:30 PDT;2397,64;-25,3289;-1217,78;-2065,43;-1192,19;2090,72
2000-08-01 00:35:00 PDT;2397,67;-25,229;-1217,76;-2065,4;-1192,22;2090,75
2000-08-01 00:35:30 PDT;2397,61;-25,3251;-1217,79;-2065,46;-1192,25;2090,7
2000-08-01 00:36:00 PDT;2397,64;-25,3186;-1217,73;-2065,5;-1192,23;2090,7
2000-08-01 00:36:30 PDT;2397,64;-25,2701;-1217,74;-2065,5;-1192,31;2090,69
2000-08-01 00:37:00 PDT;2397,67;-25,1575;-1217,75;-2065,34;-1192,23;2090,75
2000-08-01 00:37:30 PDT;2397,72;-25,0802;-1217,7;-2065,33;-1192,21;2090,78
2000-08-01 00:38:00 PDT;2397,87;-24,9491;-1217,58;-2065,28;-1191,95;2090,81
2000-08-01 00:38:30 PDT;2397,79;-25,0566;-1217,59;-2065,37;-1191,98;2090,76
2000-08-01 00:39:00 PDT;2397,73;-25,0037;-1217,64;-2065,3;-1192,07;2090,78
2000-08-01 00:39:30 PDT;2397,79;-25,007;-1217,58;-2065,3;-1191,95;2090,77
2000-08-01 00:40:00 PDT;2397,81;-25,0105;-1217,53;-2065,33;-1191,95;2090,76
2000-08-01 00:40:30 PDT;2397,88;-24,8321;-1217,52;-2065,18;-1191,91;2090,85
2000-08-01 00:41:00 PDT;2397,78;-24,8024;-1217,61;-2065,09;-1192,07;2090,88
2000-08-01 00:41:30 PDT;2397,74;-24,5012;-1217,79;-2064,62;-1192,16;2091,08
2000-08-01 00:42:00 PDT;2397,64;-24,5328;-1217,84;-2064,61;-1192,29;2091,08
2000-08-01 00:42:30 PDT;2397,54;-24,822;-1217,81;-2064,92;-1192,35;2090,91
2000-08-01 00:43:00 PDT;2397,7;-24,7076;-1217,69;-2064,97;-1192,29;2090,93
2000-08-01 00:43:30 PDT;2397,76;-24,8383;-1217,53;-2065,4;-1192,39;2090,78
2000-08-01 00:44:00 PDT;2397,78;-24,8577;-1217,48;-2065,49;-1192,43;2090,75
2000-08-01 00:44:30 PDT;2397,83;-24,7046;-1217,48;-2065,35;-1192,41;2090,83
2000-08-01 00:45:00 PDT;2397,72;-24,6636;-1217,62;-2065,14;-1192,48;2090,89
2000-08-01 00:45:30 PDT;2397,74;-24,7453;-1217,55;-2065,22;-1192,37;2090,84
2000-08-01 00:46:00 PDT;2397,67;-25,0102;-1217,5;-2065,44;-1192,29;2090,7
2000-08-01 00:46:30 PDT;2397,64;-25,0822;-1217,49;-2065,44;-1192,21;2090,67
2000-08-01 00:47:00 PDT;2397,61;-25,2544;-1217,44;-2065,65;-1192,21;2090,57
2000-08-01 00:47:30 PDT;2397,55;-25,3528;-1217,46;-2065,71;-1192,24;2090,53
2000-08-01 00:48:00 PDT;2397,64;-25,1559;-1217,45;-2065,58;-1192,23;2090,61
2000-08-01 00:48:30 PDT;2397,53;-25,4434;-1217,44;-2065,81;-1192,19;2090,46
2000-08-01 00:49:00 PDT;2397,46;-25,7711;-1217,39;-2066,04;-1191,99;2090,29
2000-08-01 00:49:30 PDT;2397,63;-25,55;-1217,31;-2065,87;-1191,84;2090,36
2000-08-01 00:50:00 PDT;2397,46;-25,696;-1217,4;-2065,95;-1192;2090,31
2000-08-01 00:50:30 PDT;2397,67;-25,1005;-1217,43;-2065,37;-1191,94;2090,62
2000-08-01 00:51:00 PDT;2397,75;-24,9081;-1217,42;-2065,21;-1191,89;2090,71
2000-08-01 00:51:30 PDT;2397,65;-24,9831;-1217,45;-2065,32;-1192,09;2090,67
2000-08-01 00:52:00 PDT;2397,7;-25,1232;-1217,36;-2065,41;-1191,75;2090,58
2000-08-01 00:52:30 PDT;2397,38;-25,1249;-1217,61;-2065,41;-1192,38;2090,61
2000-08-01 00:53:00 PDT;2397,71;-24,6563;-1217,46;-2065,18;-1192,3;2090,79
2000-08-01 00:53:30 PDT;2397,73;-24,6681;-1217,41;-2065,23;-1192,29;2090,77
2000-08-01 00:54:00 PDT;2397,66;-24,8186;-1217,43;-2065,31;-1192,24;2090,7
2000-08-01 00:54:30 PDT;2397,73;-24,8189;-1217,37;-2065,29;-1192,06;2090,68
2000-08-01 00:55:00 PDT;2397,69;-24,5682;-1217,51;-2064,91;-1192,12;2090,85
2000-08-01 00:55:30 PDT;2397,8;-24,4953;-1217,43;-2064,89;-1192;2090,87
2000-08-01 00:56:00 PDT;2397,85;-24,0821;-1217,5;-2064,62;-1192,34;2091,08
2000-08-01 00:56:30 PDT;2397,42;-24,3826;-1217,77;-2064,66;-1192,71;2091
2000-08-01 00:57:00 PDT;2397,5;-24,4338;-1217,67;-2064,79;-1192,58;2090,94
2000-08-01 00:57:30 PDT;2397,58;-24,5132;-1217,54;-2064,99;-1192,5;2090,84
2000-08-01 00:58:00 PDT;2397,83;-24,4562;-1217,28;-2065,26;-1192,37;2090,79
2000-08-01 00:58:30 PDT;2398,26;-23,9414;-1217,04;-2065,02;-1192,08;2090,99
2000-08-01 00:59:00 PDT;2398,07;-24,0042;-1217,2;-2065,01;-1192,37;2090,98
2000-08-01 00:59:30 PDT;2397,92;-24,4797;-1217,14;-2065,48;-1192,35;2090,72
2000-08-01 01:00:00 PDT;2397,99;-24,3953;-1216,97;-2065,67;-1192,56;2090,67
2000-08-01 01:00:30 PDT;2386,88;-35,2278;-1235,69;-2049,79;-1182,67;2095,22
2000-08-01 01:01:00 PDT;2386,96;-35,1685;-1235,64;-2049,7;-1182,48;2095,25
2000-08-01 01:01:30 PDT;2387,09;-34,8276;-1235,64;-2049,4;-1182,45;2095,42
2000-08-01 01:02:00 PDT;2387,29;-34,5802;-1235,52;-2049,32;-1182,38;2095,5
2000-08-01 01:02:30 PDT;2387,33;-34,82;-1235,38;-2049,67;-1182,25;2095,33
2000-08-01 01:03:00 PDT;2387,43;-34,8389;-1235,26;-2049,85;-1182,2;2095,28
2000-08-01 01:03:30 PDT;2387,42;-34,9537;-1235,21;-2050,08;-1182,29;2095,2
2000-08-01 01:04:00 PDT;2387,44;-34,9346;-1235,18;-2050,08;-1182,27;2095,19
2000-08-01 01:04:30 PDT;2386,16;-37,8464;-1235,8;-2051,5;-1182,96;2094,01
2000-08-01 01:05:00 PDT;2386,27;-37,7977;-1235,71;-2051,53;-1182,88;2094
2000-08-01 01:05:30 PDT;2386,59;-38,8682;-1234,36;-2053,85;-1183,74;2092,85
2000-08-01 01:06:00 PDT;2386,45;-39,4574;-1233,93;-2055,07;-1184,9;2092,11
2000-08-01 01:06:30 PDT;2387,67;-40,9646;-1231,32;-2058,29;-1184,06;2090,84
2000-08-01 01:07:00 PDT;2388,71;-42,9912;-1228,38;-2062,63;-1184,52;2088,9
2000-08-01 01:07:30 PDT;2388,75;-42,6595;-1227,92;-2063,39;-1185,67;2088,52
2000-08-01 01:08:00 PDT;2389,03;-39,3413;-1228,06;-2062,08;-1188,05;2089,31
2000-08-01 01:08:30 PDT;2389,24;-38,0328;-1227,92;-2061,78;-1189,19;2089,52
2000-08-01 01:09:00 PDT;2388,89;-36,7752;-1228,47;-2061;-1190,74;2089,84
2000-08-01 01:09:30 PDT;2388,42;-36,6546;-1228,96;-2061,04;-1192,28;2089,62
2000-08-01 01:10:00 PDT;2389,17;-32,8833;-1228,83;-2059,39;-1193,26;2090,89
2000-08-01 01:10:30 PDT;2390,31;-31,7754;-1227,59;-2059,61;-1192,46;2091,12
2000-08-01 01:11:00 PDT;2392,34;-28,4507;-1225,8;-2058,99;-1191,21;2092,21
2000-08-01 01:11:30 PDT;2393,29;-26,2014;-1224,88;-2058,75;-1191,83;2092,66
2000-08-01 01:12:00 PDT;2394,19;-25,4624;-1223,66;-2059,37;-1191,47;2092,72
2000-08-01 01:12:30 PDT;2393,13;-26,2184;-1224,36;-2059,96;-1193,3;2092,11
2000-08-01 01:13:00 PDT;2394,89;-26,9722;-1221,69;-2062,15;-1191,17;2091,53
2000-08-01 01:13:30 PDT;2395,82;-26,2007;-1220,44;-2062,72;-1190,73;2091,59
2000-08-01 01:14:00 PDT;2397,71;-28,1028;-1216,67;-2067,05;-1189,43;2089,9
2000-08-01 01:14:30 PDT;2397,73;-27,9729;-1216,69;-2066,98;-1189,55;2089,96
2000-08-01 01:15:00 PDT;2398,21;-26,457;-1216,57;-2065,98;-1189,23;2090,63
2000-08-01 01:15:30 PDT;2398,41;-25,9988;-1216,53;-2065,66;-1189,25;2090,85
2000-08-01 01:16:00 PDT;2399,61;-25,075;-1215,13;-2066,16;-1188,45;2090,95
2000-08-01 01:16:30 PDT;2400,29;-23,4245;-1214,8;-2065,38;-1188,15;2091,62
2000-08-01 01:17:00 PDT;2400;-22,5622;-1215,76;-2063,96;-1188,34;2092,23
2000-08-01 01:17:30 PDT;2399,32;-22,6913;-1216,35;-2064,14;-1190,03;2091,88
2000-08-01 01:18:00 PDT;2399,28;-22,9055;-1216,3;-2064,34;-1189,95;2091,76
2000-08-01 01:18:30 PDT;2399,31;-22,8196;-1216,29;-2064,37;-1190,09;2091,79
2000-08-01 01:19:00 PDT;2399,25;-23,078;-1216,21;-2064,78;-1190,22;2091,62
2000-08-01 01:19:30 PDT;2399,44;-23,0085;-1216,05;-2064,83;-1189,97;2091,61
2000-08-01 01:20:00 PDT;2399,29;-22,9981;-1216,21;-2064,67;-1190,16;2091,65
2000-08-01 01:20:30 PDT;2399,27;-22,7058;-1216,34;-2064,27;-1190,23;2091,83
2000-08-01 01:21:00 PDT;2398,73;-22,6589;-1216,88;-2064,25;-1191,68;2091,61
2000-08-01 01:21:30 PDT;2398,09;-22,7366;-1217,47;-2064,18;-1193,04;2091,38
2000-08-01 01:22:00 PDT;2397,98;-22,6585;-1217,61;-2063,95;-1193,14;2091,46
2000-08-01 01:22:30 PDT;2398,13;-22,7387;-1217,4;-2064,29;-1193,07;2091,35
2000-08-01 01:23:00 PDT;2397,99;-22,5871;-1217,59;-2064,01;-1193,34;2091,47
2000-08-01 01:23:30 PDT;2397,93;-22,8936;-1217,53;-2064,33;-1193,27;2091,29
2000-08-01 01:24:00 PDT;2397,96;-22,8468;-1217,5;-2064,37;-1193,31;2091,3
2000-08-01 01:24:30 PDT;2397,92;-22,9827;-1217,48;-2064,46;-1193,23;2091,23
2000-08-01 01:25:00 PDT;2397,76;-23,4425;-1217,45;-2064,87;-1193,21;2090,99
2000-08-01 01:25:30 PDT;2397,72;-23,269;-1217,54;-2064,72;-1193,49;2091,08
2000-08-01 01:26:00 PDT;2397,86;-23,0713;-1217,48;-2064,57;-1193,34;2091,17
2000-08-01 01:26:30 PDT;2398,45;-23,5883;-1216,37;-2065,79;-1192,89;2090,69
2000-08-01 01:27:00 PDT;2398,41;-23,5502;-1216,41;-2065,77;-1193,01;2090,71
2000-08-01 01:27:30 PDT;2397,79;-25,0914;-1216,7;-2066,54;-1193,36;2090,08
2000-08-01 01:28:00 PDT;2397,77;-25,0512;-1216,71;-2066,53;-1193,47;2090,1
2000-08-01 01:28:30 PDT;2397,94;-25,0351;-1216,57;-2066,55;-1193,13;2090,07
2000-08-01 01:29:00 PDT;2398,08;-24,9715;-1216,43;-2066,66;-1193,07;2090,06
2000-08-01 01:29:30 PDT;2397,99;-25,1583;-1216,43;-2066,81;-1193,08;2089,96
2000-08-01 01:30:00 PDT;2398,08;-25,0057;-1216,39;-2066,71;-1193,02;2090,02
2000-08-01 01:30:30 PDT;2398,06;-24,9582;-1216,43;-2066,62;-1193,04;2090,06
2000-08-01 01:31:00 PDT;2398,07;-24,8402;-1216,49;-2066,39;-1192,97;2090,14
2000-08-01 01:31:30 PDT;2398;-24,8859;-1216,56;-2066,19;-1192,72;2090,15
2000-08-01 01:32:00 PDT;2397,98;-25,0292;-1216,52;-2066,27;-1192,55;2090,07
2000-08-01 01:32:30 PDT;2397,97;-24,9876;-1216,53;-2066,31;-1192,72;2090,07
2000-08-01 01:33:00 PDT;2397,74;-25,2867;-1216,62;-2066,54;-1192,94;2089,94
2000-08-01 01:33:30 PDT;2397,41;-24,5217;-1217,53;-2065,39;-1193,39;2090,47
2000-08-01 01:34:00 PDT;2396,86;-24,0062;-1218,59;-2064,2;-1193,77;2090,94
2000-08-01 01:34:30 PDT;2396,39;-24,1757;-1219;-2063,89;-1194,08;2090,97
2000-08-01 01:35:00 PDT;2396,39;-24,2501;-1218,94;-2064,08;-1194,14;2090,9
2000-08-01 01:35:30 PDT;2396,87;-22,7742;-1218,72;-2063,46;-1194,16;2091,51
2000-08-01 01:36:00 PDT;2397,15;-22,5218;-1218,56;-2063,28;-1193,79;2091,6
2000-08-01 01:36:30 PDT;2397,26;-22,6068;-1218,38;-2063,65;-1193,84;2091,49
2000-08-01 01:37:00 PDT;2396,75;-23,99;-1218,61;-2064,32;-1194,08;2090,91
2000-08-01 01:37:30 PDT;2396,26;-25,3551;-1218,83;-2064,94;-1194,12;2090,35
2000-08-01 01:38:00 PDT;2396,26;-25,3916;-1218,78;-2065,11;-1194,24;2090,31
2000-08-01 01:38:30 PDT;2396,31;-25,2357;-1218,8;-2064,89;-1194,14;2090,4
2000-08-01 01:39:00 PDT;2396,4;-25,2;-1218,71;-2064,94;-1194,03;2090,38
2000-08-01 01:39:30 PDT;2396,23;-26,3195;-1218,64;-2065,82;-1194,18;2089,84
2000-08-01 01:40:00 PDT;2396,26;-26,2105;-1218,63;-2065,81;-1194,33;2089,88
2000-08-01 01:40:30 PDT;2396,37;-26,0712;-1218,58;-2065,75;-1194,28;2089,94
2000-08-01 01:41:00 PDT;2397,44;-27,047;-1216,49;-2068,11;-1193,6;2089,04
2000-08-01 01:41:30 PDT;2397,32;-27,2116;-1216,53;-2068,21;-1193,67;2088,96
2000-08-01 01:42:00 PDT;2397,34;-27,1699;-1216,51;-2068,26;-1193,78;2088,97
2000-08-01 01:42:30 PDT;2397,47;-27,2703;-1216,34;-2068,46;-1193,54;2088,87
2000-08-01 01:43:00 PDT;2397,93;-25,9062;-1216,17;-2067,71;-1193,34;2089,46
2000-08-01 01:43:30 PDT;2397,36;-25,2008;-1217,36;-2066,23;-1193,77;2090,04
2000-08-01 01:44:00 PDT;2397,3;-25,1472;-1217,43;-2066,14;-1193,9;2090,08
2000-08-01 01:44:30 PDT;2397,37;-25,0557;-1217,4;-2066;-1193,72;2090,13
2000-08-01 01:45:00 PDT;2397,76;-23,7171;-1217,27;-2065,23;-1193,52;2090,71
2000-08-01 01:45:30 PDT;2398,41;-22,0547;-1217,01;-2064,37;-1193,41;2091,42
2000-08-01 01:46:00 PDT;2398,28;-22,317;-1217,02;-2064,59;-1193,46;2091,29
2000-08-01 01:46:30 PDT;2398,16;-22,5267;-1217,05;-2064,74;-1193,51;2091,2
2000-08-01 01:47:00 PDT;2398,26;-22,5331;-1216,95;-2064,79;-1193,33;2091,17
2000-08-01 01:47:30 PDT;2398,18;-22,7032;-1216,98;-2064,85;-1193,25;2091,1
2000-08-01 01:48:00 PDT;2398,4;-22,5951;-1216,79;-2064,99;-1193,15;2091,09
2000-08-01 01:48:30 PDT;2398,39;-22,4584;-1216,85;-2064,82;-1193,23;2091,18
2000-08-01 01:49:00 PDT;2398,36;-22,5883;-1216,81;-2065,05;-1193,33;2091,09
2000-08-01 01:49:30 PDT;2398,27;-23,0124;-1216,72;-2065,5;-1193,26;2090,84
2000-08-01 01:50:00 PDT;2398,22;-22,864;-1216,84;-2065,22;-1193,3;2090,95
2000-08-01 01:50:30 PDT;2398,69;-23,5381;-1215,77;-2066,55;-1192,95;2090,4
2000-08-01 01:51:00 PDT;2398,74;-23,2806;-1215,83;-2066,19;-1192,86;2090,56
2000-08-01 01:51:30 PDT;2398,85;-23,1482;-1215,74;-2066,26;-1192,96;2090,59
2000-08-01 01:52:00 PDT;2398,74;-23,2602;-1215,78;-2066,42;-1193,17;2090,53
2000-08-01 01:52:30 PDT;2398,85;-22,9554;-1215,78;-2066,18;-1193,18;2090,68
2000-08-01 01:53:00 PDT;2398,3;-24,678;-1215,97;-2067,12;-1193,34;2089,93
2000-08-01 01:53:30 PDT;2398,2;-24,6726;-1216,08;-2066,97;-1193,4;2089,97
2000-08-01 01:54:00 PDT;2398,23;-24,6475;-1216,06;-2066,98;-1193,39;2089,97
2000-08-01 01:54:30 PDT;2397,95;-24,946;-1216,2;-2067,17;-1193,69;2089,85
2000-08-01 01:55:00 PDT;2397,39;-24,4116;-1217,29;-2065,98;-1194,11;2090,32
2000-08-01 01:55:30 PDT;2397,4;-24,4275;-1217,28;-2066,02;-1194,12;2090,3
2000-08-01 01:56:00 PDT;2397,53;-24,3974;-1217,14;-2066,1;-1193,96;2090,28
2000-08-01 01:56:30 PDT;2397,66;-24,2492;-1217,08;-2065,93;-1193,72;2090,35
2000-08-01 01:57:00 PDT;2398,4;-22,3847;-1216,76;-2064,95;-1193,34;2091,13
2000-08-01 01:57:30 PDT;2398,43;-22,2075;-1216,8;-2064,74;-1193,36;2091,22
2000-08-01 01:58:00 PDT;2398,56;-21,7985;-1216,82;-2064,38;-1193,41;2091,44
2000-08-01 01:58:30 PDT;2398,51;-22,235;-1216,67;-2064,98;-1193,4;2091,16
2000-08-01 01:59:00 PDT;2399,2;-22,5305;-1215,55;-2065,96;-1192,88;2090,81
2000-08-01 01:59:30 PDT;2399,26;-22,4193;-1215,49;-2066,07;-1193,09;2090,83
2000-08-01 02:00:00 PDT;2399,21;-22,442;-1215,49;-2066,14;-1193,25;2090,81
2000-08-01 02:00:30 PDT;2399,45;-22,076;-1215,4;-2065,93;-1193,16;2090,96
2000-08-01 02:01:00 PDT;2399,41;-22,1091;-1215,41;-2065,95;-1193,2;2090,95
2000-08-01 02:01:30 PDT;2398,67;-24,0524;-1215,69;-2067,02;-1193,45;2090,11
2000-08-01 02:02:00 PDT;2398,56;-24,0142;-1215,83;-2066,77;-1193,42;2090,17
2000-08-01 02:02:30 PDT;2398,4;-24,1969;-1215,92;-2066,86;-1193,56;2090,1
2000-08-01 02:03:00 PDT;2398,39;-23,9953;-1216;-2066,61;-1193,64;2090,23
2000-08-01 02:03:30 PDT;2398,52;-23,4729;-1216,09;-2066,07;-1193,69;2090,52
2000-08-01 02:04:00 PDT;2398,51;-23,6594;-1216,01;-2066,34;-1193,7;2090,4
2000-08-01 02:04:30 PDT;2398,42;-23,8641;-1216,01;-2066,52;-1193,71;2090,29
2000-08-01 02:05:00 PDT;2398,34;-23,863;-1216,07;-2066,53;-1193,91;2090,3
2000-08-01 02:05:30 PDT;2398,24;-23,9304;-1216,14;-2066,54;-1194;2090,28
2000-08-01 02:06:00 PDT;2398,24;-24,0961;-1216,06;-2066,79;-1193,99;2090,17
2000-08-01 02:06:30 PDT;2398,27;-23,8977;-1216,11;-2066,55;-1193,98;2090,28
2000-08-01 02:07:00 PDT;2398,57;-23,7046;-1215,88;-2066,53;-1193,65;2090,33
2000-08-01 02:07:30 PDT;2398,49;-23,6382;-1216,02;-2066,25;-1193,61;2090,41
2000-08-01 02:08:00 PDT;2398,34;-23,8195;-1216,11;-2066,24;-1193,57;2090,35
2000-08-01 02:08:30 PDT;2397,92;-23,7951;-1216,8;-2065,79;-1193,7;2090,47
2000-08-01 02:09:00 PDT;2398,17;-23,7672;-1216,56;-2065,92;-1193,34;2090,42
2000-08-01 02:09:30 PDT;2398,44;-22,8033;-1216,35;-2065,65;-1193,21;2090,77
2000-08-01 02:10:00 PDT;2398,66;-22,4292;-1216,27;-2065,41;-1193,15;2090,94
2000-08-01 02:10:30 PDT;2398,8;-22,0682;-1216,28;-2065,11;-1193,16;2091,12
2000-08-01 02:11:00 PDT;2399,04;-22,1358;-1216,01;-2065,39;-1192,86;2091,02
2000-08-01 02:11:30 PDT;2399,12;-21,9776;-1215,98;-2065,31;-1192,89;2091,08
2000-08-01 02:12:00 PDT;2398,75;-22,3824;-1216,17;-2065,55;-1193,23;2090,92
2000-08-01 02:12:30 PDT;2398,4;-22,7081;-1216,36;-2065,77;-1193,67;2090,8
2000-08-01 02:13:00 PDT;2398,46;-22,643;-1216,33;-2065,7;-1193,56;2090,82
2000-08-01 02:13:30 PDT;2397,58;-23,6846;-1216,86;-2065,91;-1193,86;2090,46
